"DateTime","NIFTY BANK"
"2006-03-30 00:00:00",4638.45
"2006-03-31 00:00:00",4661.5
"2006-04-03 00:00:00",4724.05
"2006-04-04 00:00:00",4824.65
"2006-04-05 00:00:00",4873
"2006-04-07 00:00:00",4717.6
"2006-04-10 00:00:00",4689.45
"2006-04-12 00:00:00",4575.25
"2006-04-13 00:00:00",4467.1
"2006-04-17 00:00:00",4561.7
"2006-04-18 00:00:00",4633.75
"2006-04-19 00:00:00",4620.9
"2006-04-20 00:00:00",4624.3
"2006-04-21 00:00:00",4596.1
"2006-04-24 00:00:00",4520.5
"2006-04-25 00:00:00",4455.55
"2006-04-26 00:00:00",4499.3
"2006-04-27 00:00:00",4435.8
"2006-04-28 00:00:00",4437.05
"2006-04-29 00:00:00",4549.8
"2006-05-02 00:00:00",4729.3
"2006-05-03 00:00:00",4880.7
"2006-05-04 00:00:00",4935.3
"2006-05-05 00:00:00",4876.55
"2006-05-08 00:00:00",4875.05
"2006-05-09 00:00:00",4914.25
"2006-05-10 00:00:00",5047.15
"2006-05-11 00:00:00",4991.35
"2006-05-12 00:00:00",4871.6
"2006-05-15 00:00:00",4713.05
"2006-05-16 00:00:00",4685.45
"2006-05-17 00:00:00",4853.35
"2006-05-18 00:00:00",4539.5
"2006-05-19 00:00:00",4330.4
"2006-05-22 00:00:00",4216.3
"2006-05-23 00:00:00",4326.65
"2006-05-24 00:00:00",4295.5
"2006-05-25 00:00:00",4271.95
"2006-05-26 00:00:00",4324.05
"2006-05-29 00:00:00",4337.65
"2006-05-30 00:00:00",4274.55
"2006-05-31 00:00:00",4123.55
"2006-06-01 00:00:00",4075.5
"2006-06-02 00:00:00",4176.5
"2006-06-05 00:00:00",4068.35
"2006-06-06 00:00:00",4079.55
"2006-06-07 00:00:00",3962
"2006-06-08 00:00:00",3704.35
"2006-06-09 00:00:00",3829.4
"2006-06-12 00:00:00",3673.3
"2006-06-13 00:00:00",3541.25
"2006-06-14 00:00:00",3475.45
"2006-06-15 00:00:00",3661.85
"2006-06-16 00:00:00",3770.45
"2006-06-19 00:00:00",3751.55
"2006-06-20 00:00:00",3660.4
"2006-06-21 00:00:00",3685
"2006-06-22 00:00:00",3829.45
"2006-06-23 00:00:00",3802.5
"2006-06-25 00:00:00",3790.35
"2006-06-26 00:00:00",3683.35
"2006-06-27 00:00:00",3679.3
"2006-06-28 00:00:00",3609.35
"2006-06-29 00:00:00",3596.2
"2006-06-30 00:00:00",3708.9
"2006-07-03 00:00:00",3719.25
"2006-07-04 00:00:00",3776.85
"2006-07-05 00:00:00",3824.4
"2006-07-06 00:00:00",3761.25
"2006-07-07 00:00:00",3704.95
"2006-07-10 00:00:00",3709.4
"2006-07-11 00:00:00",3683.7
"2006-07-12 00:00:00",3684.8
"2006-07-13 00:00:00",3676.4
"2006-07-14 00:00:00",3630.1
"2006-07-17 00:00:00",3519.2
"2006-07-18 00:00:00",3472.65
"2006-07-19 00:00:00",3428.15
"2006-07-20 00:00:00",3602.45
"2006-07-21 00:00:00",3543.55
"2006-07-24 00:00:00",3715.75
"2006-07-25 00:00:00",3871.2
"2006-07-26 00:00:00",3898.35
"2006-07-27 00:00:00",3945.7
"2006-07-28 00:00:00",4022.95
"2006-07-31 00:00:00",4078.8
"2006-08-01 00:00:00",4050.75
"2006-08-02 00:00:00",4096.95
"2006-08-03 00:00:00",4152.6
"2006-08-04 00:00:00",4067.75
"2006-08-07 00:00:00",4134.45
"2006-08-08 00:00:00",4265.95
"2006-08-09 00:00:00",4329.05
"2006-08-10 00:00:00",4370.55
"2006-08-11 00:00:00",4324.65
"2006-08-14 00:00:00",4328.85
"2006-08-16 00:00:00",4433.1
"2006-08-17 00:00:00",4410.3
"2006-08-18 00:00:00",4369.3
"2006-08-21 00:00:00",4446.2
"2006-08-22 00:00:00",4449.7
"2006-08-23 00:00:00",4395.1
"2006-08-24 00:00:00",4428.35
"2006-08-25 00:00:00",4495.45
"2006-08-28 00:00:00",4528.4
"2006-08-29 00:00:00",4562.7
"2006-08-30 00:00:00",4596.3
"2006-08-31 00:00:00",4594.85
"2006-09-01 00:00:00",4650.85
"2006-09-04 00:00:00",4696.9
"2006-09-05 00:00:00",4706.8
"2006-09-06 00:00:00",4690.4
"2006-09-07 00:00:00",4647.3
"2006-09-08 00:00:00",4658.45
"2006-09-11 00:00:00",4528.9
"2006-09-12 00:00:00",4631.6
"2006-09-13 00:00:00",4823.9
"2006-09-14 00:00:00",4896.35
"2006-09-15 00:00:00",4908.1
"2006-09-18 00:00:00",4924.95
"2006-09-19 00:00:00",4890.45
"2006-09-20 00:00:00",4899.75
"2006-09-21 00:00:00",4972.95
"2006-09-22 00:00:00",4934.7
"2006-09-25 00:00:00",4949.9
"2006-09-26 00:00:00",5061.7
"2006-09-27 00:00:00",5124.5
"2006-09-28 00:00:00",5327.6
"2006-09-29 00:00:00",5276.25
"2006-10-03 00:00:00",5264.9
"2006-10-04 00:00:00",5201.25
"2006-10-05 00:00:00",5334.7
"2006-10-06 00:00:00",5311.25
"2006-10-09 00:00:00",5292.75
"2006-10-10 00:00:00",5270.3
"2006-10-11 00:00:00",5206.4
"2006-10-12 00:00:00",5270.4
"2006-10-13 00:00:00",5302.45
"2006-10-16 00:00:00",5399.55
"2006-10-17 00:00:00",5390.1
"2006-10-18 00:00:00",5405.85
"2006-10-19 00:00:00",5334.85
"2006-10-20 00:00:00",5333.65
"2006-10-21 00:00:00",5325.55
"2006-10-23 00:00:00",5247.25
"2006-10-26 00:00:00",5460.1
"2006-10-27 00:00:00",5545.25
"2006-10-30 00:00:00",5626.45
"2006-10-31 00:00:00",5588.7
"2006-11-01 00:00:00",5623.65
"2006-11-02 00:00:00",5658.75
"2006-11-03 00:00:00",5613.15
"2006-11-06 00:00:00",5561.9
"2006-11-07 00:00:00",5535.75
"2006-11-08 00:00:00",5591
"2006-11-09 00:00:00",5656.35
"2006-11-10 00:00:00",5757.95
"2006-11-13 00:00:00",5801.35
"2006-11-14 00:00:00",5838.8
"2006-11-15 00:00:00",6023.55
"2006-11-16 00:00:00",6175.05
"2006-11-17 00:00:00",6119.65
"2006-11-20 00:00:00",6006.6
"2006-11-21 00:00:00",6085.5
"2006-11-22 00:00:00",6118.9
"2006-11-23 00:00:00",6157.1
"2006-11-24 00:00:00",6153.6
"2006-11-27 00:00:00",6198.35
"2006-11-28 00:00:00",6122.9
"2006-11-29 00:00:00",6127.65
"2006-11-30 00:00:00",6198.3
"2006-12-01 00:00:00",6330.75
"2006-12-04 00:00:00",6294.1
"2006-12-05 00:00:00",6235.15
"2006-12-06 00:00:00",6213.85
"2006-12-07 00:00:00",6259.5
"2006-12-08 00:00:00",6234.55
"2006-12-11 00:00:00",5790.6
"2006-12-12 00:00:00",5536.3
"2006-12-13 00:00:00",5720.35
"2006-12-14 00:00:00",5849.75
"2006-12-15 00:00:00",5958.2
"2006-12-18 00:00:00",6012.05
"2006-12-19 00:00:00",5867.45
"2006-12-20 00:00:00",5797.2
"2006-12-21 00:00:00",5777.9
"2006-12-22 00:00:00",5790.4
"2006-12-26 00:00:00",5904.15
"2006-12-27 00:00:00",6009.6
"2006-12-28 00:00:00",6027.8
"2006-12-29 00:00:00",6008.75
"2007-01-02 00:00:00",6039.55
"2007-01-03 00:00:00",6070.25
"2007-01-04 00:00:00",6008.45
"2007-01-05 00:00:00",6049
"2007-01-08 00:00:00",5968.35
"2007-01-09 00:00:00",5875.3
"2007-01-10 00:00:00",5723.05
"2007-01-11 00:00:00",5748.75
"2007-01-12 00:00:00",6157.95
"2007-01-15 00:00:00",6164.8
"2007-01-16 00:00:00",6157.4
"2007-01-17 00:00:00",6215.2
"2007-01-18 00:00:00",6189.5
"2007-01-19 00:00:00",6184.9
"2007-01-22 00:00:00",6175.45
"2007-01-23 00:00:00",6010.8
"2007-01-24 00:00:00",6055.5
"2007-01-25 00:00:00",6107.6
"2007-01-29 00:00:00",5978.9
"2007-01-31 00:00:00",5953.95
"2007-02-01 00:00:00",6115.2
"2007-02-02 00:00:00",6075.35
"2007-02-05 00:00:00",6089.2
"2007-02-06 00:00:00",6092.2
"2007-02-07 00:00:00",6157.15
"2007-02-08 00:00:00",6208.7
"2007-02-09 00:00:00",6184.45
"2007-02-12 00:00:00",6031.65
"2007-02-13 00:00:00",5946.45
"2007-02-14 00:00:00",5672.55
"2007-02-15 00:00:00",5841.65
"2007-02-19 00:00:00",5917.45
"2007-02-20 00:00:00",5841.25
"2007-02-21 00:00:00",5816.95
"2007-02-22 00:00:00",5647.65
"2007-02-23 00:00:00",5473.6
"2007-02-26 00:00:00",5533.75
"2007-02-27 00:00:00",5464.65
"2007-02-28 00:00:00",5240.3
"2007-03-01 00:00:00",5388.95
"2007-03-02 00:00:00",5218.95
"2007-03-05 00:00:00",5040.1
"2007-03-06 00:00:00",5110.15
"2007-03-07 00:00:00",4993.55
"2007-03-08 00:00:00",5217.85
"2007-03-09 00:00:00",5187.85
"2007-03-12 00:00:00",5180.1
"2007-03-13 00:00:00",5251.55
"2007-03-14 00:00:00",5039.05
"2007-03-15 00:00:00",4965
"2007-03-16 00:00:00",4893.45
"2007-03-19 00:00:00",4979.45
"2007-03-20 00:00:00",5084.1
"2007-03-21 00:00:00",5288.4
"2007-03-22 00:00:00",5554.75
"2007-03-23 00:00:00",5518.85
"2007-03-26 00:00:00",5424.3
"2007-03-28 00:00:00",5290.15
"2007-03-29 00:00:00",5273.2
"2007-03-30 00:00:00",5308.5
"2007-04-02 00:00:00",4959.65
"2007-04-03 00:00:00",4995.15
"2007-04-04 00:00:00",5031.75
"2007-04-05 00:00:00",5129.2
"2007-04-09 00:00:00",5323.8
"2007-04-10 00:00:00",5325.5
"2007-04-11 00:00:00",5276.65
"2007-04-12 00:00:00",5215.15
"2007-04-13 00:00:00",5362.1
"2007-04-16 00:00:00",5435.1
"2007-04-17 00:00:00",5455.45
"2007-04-18 00:00:00",5513
"2007-04-19 00:00:00",5540.3
"2007-04-20 00:00:00",5597.55
"2007-04-23 00:00:00",5550.15
"2007-04-24 00:00:00",5807.5
"2007-04-25 00:00:00",5876.45
"2007-04-26 00:00:00",5880.95
"2007-04-27 00:00:00",5752.9
"2007-04-30 00:00:00",5621
"2007-05-03 00:00:00",5693.4
"2007-05-04 00:00:00",5656.55
"2007-05-07 00:00:00",5610.7
"2007-05-08 00:00:00",5537
"2007-05-09 00:00:00",5638.55
"2007-05-10 00:00:00",5644.95
"2007-05-11 00:00:00",5682.45
"2007-05-14 00:00:00",5847.8
"2007-05-15 00:00:00",5950.65
"2007-05-16 00:00:00",6137.85
"2007-05-17 00:00:00",6270.9
"2007-05-18 00:00:00",6290.8
"2007-05-21 00:00:00",6391.15
"2007-05-22 00:00:00",6356.4
"2007-05-23 00:00:00",6309.15
"2007-05-24 00:00:00",6208.7
"2007-05-25 00:00:00",6200.35
"2007-05-28 00:00:00",6283.95
"2007-05-29 00:00:00",6302.1
"2007-05-30 00:00:00",6245.45
"2007-05-31 00:00:00",6324.5
"2007-06-01 00:00:00",6404.8
"2007-06-04 00:00:00",6448.85
"2007-06-05 00:00:00",6533.35
"2007-06-06 00:00:00",6324.3
"2007-06-07 00:00:00",6236.45
"2007-06-08 00:00:00",6177.7
"2007-06-11 00:00:00",6161.25
"2007-06-12 00:00:00",6149.95
"2007-06-13 00:00:00",6063.8
"2007-06-14 00:00:00",6122.05
"2007-06-15 00:00:00",6176.2
"2007-06-18 00:00:00",6174.4
"2007-06-19 00:00:00",6366.95
"2007-06-20 00:00:00",6496.85
"2007-06-21 00:00:00",6536.25
"2007-06-22 00:00:00",6542.05
"2007-06-25 00:00:00",6544.55
"2007-06-26 00:00:00",6515.6
"2007-06-27 00:00:00",6482.45
"2007-06-28 00:00:00",6521.35
"2007-06-29 00:00:00",6740.1
"2007-07-02 00:00:00",6718
"2007-07-03 00:00:00",6857.1
"2007-07-04 00:00:00",6836.45
"2007-07-05 00:00:00",6818.35
"2007-07-06 00:00:00",6791.25
"2007-07-09 00:00:00",6867.9
"2007-07-10 00:00:00",6814.7
"2007-07-11 00:00:00",6794.7
"2007-07-12 00:00:00",6916.05
"2007-07-13 00:00:00",6980.35
"2007-07-16 00:00:00",7101.3
"2007-07-17 00:00:00",7041.75
"2007-07-18 00:00:00",7068.8
"2007-07-19 00:00:00",7137.9
"2007-07-20 00:00:00",7086.55
"2007-07-23 00:00:00",7076.3
"2007-07-24 00:00:00",7075.6
"2007-07-25 00:00:00",7003.45
"2007-07-26 00:00:00",6933.3
"2007-07-27 00:00:00",6698.65
"2007-07-30 00:00:00",6829.8
"2007-07-31 00:00:00",6928.45
"2007-08-01 00:00:00",6637.35
"2007-08-02 00:00:00",6759.15
"2007-08-03 00:00:00",6854.6
"2007-08-06 00:00:00",6821.85
"2007-08-07 00:00:00",6823.45
"2007-08-08 00:00:00",6966.8
"2007-08-09 00:00:00",6837.2
"2007-08-10 00:00:00",6646.05
"2007-08-13 00:00:00",6679.75
"2007-08-14 00:00:00",6702.35
"2007-08-16 00:00:00",6305.75
"2007-08-17 00:00:00",6245.6
"2007-08-20 00:00:00",6491.5
"2007-08-21 00:00:00",6210.45
"2007-08-22 00:00:00",6228.85
"2007-08-23 00:00:00",6090.25
"2007-08-24 00:00:00",6176.55
"2007-08-27 00:00:00",6471.85
"2007-08-28 00:00:00",6485.5
"2007-08-29 00:00:00",6509.3
"2007-08-30 00:00:00",6572.45
"2007-08-31 00:00:00",6675.85
"2007-09-03 00:00:00",6774.05
"2007-09-04 00:00:00",6801.65
"2007-09-05 00:00:00",6777.65
"2007-09-06 00:00:00",6868.85
"2007-09-07 00:00:00",6842.95
"2007-09-10 00:00:00",6870.35
"2007-09-11 00:00:00",6815.6
"2007-09-12 00:00:00",6784.4
"2007-09-13 00:00:00",6904.2
"2007-09-14 00:00:00",6912.15
"2007-09-17 00:00:00",6897.1
"2007-09-18 00:00:00",7059.65
"2007-09-19 00:00:00",7401.85
"2007-09-20 00:00:00",7390.15
"2007-09-21 00:00:00",7464.5
"2007-09-24 00:00:00",7650.9
"2007-09-25 00:00:00",7629.15
"2007-09-26 00:00:00",7755.9
"2007-09-27 00:00:00",7833.65
"2007-09-28 00:00:00",8042.2
"2007-10-01 00:00:00",7987.5
"2007-10-03 00:00:00",8097.9
"2007-10-04 00:00:00",8035.9
"2007-10-05 00:00:00",7845.25
"2007-10-08 00:00:00",7626.4
"2007-10-09 00:00:00",7895.85
"2007-10-10 00:00:00",8030.65
"2007-10-11 00:00:00",8158.8
"2007-10-12 00:00:00",7934
"2007-10-15 00:00:00",8286.3
"2007-10-16 00:00:00",8452.2
"2007-10-17 00:00:00",8099.9
"2007-10-18 00:00:00",7608.75
"2007-10-19 00:00:00",7423.8
"2007-10-22 00:00:00",7568
"2007-10-23 00:00:00",8101.1
"2007-10-24 00:00:00",8228.65
"2007-10-25 00:00:00",8428.65
"2007-10-26 00:00:00",8749.9
"2007-10-29 00:00:00",9000.75
"2007-10-30 00:00:00",8934.15
"2007-10-31 00:00:00",9013.15
"2007-11-01 00:00:00",9198.6
"2007-11-02 00:00:00",9560.7
"2007-11-05 00:00:00",9397.55
"2007-11-06 00:00:00",9216.3
"2007-11-07 00:00:00",9090.2
"2007-11-08 00:00:00",8876.25
"2007-11-09 00:00:00",8760.75
"2007-11-12 00:00:00",8758.2
"2007-11-13 00:00:00",9060
"2007-11-14 00:00:00",9613.05
"2007-11-15 00:00:00",9454.7
"2007-11-16 00:00:00",9474.15
"2007-11-19 00:00:00",9396.25
"2007-11-20 00:00:00",9277.85
"2007-11-21 00:00:00",8829.8
"2007-11-22 00:00:00",8998.8
"2007-11-23 00:00:00",8977.9
"2007-11-26 00:00:00",9122.45
"2007-11-27 00:00:00",9070.75
"2007-11-28 00:00:00",8970.85
"2007-11-29 00:00:00",9124.4
"2007-11-30 00:00:00",9375.75
"2007-12-03 00:00:00",9397.55
"2007-12-04 00:00:00",9367.1
"2007-12-05 00:00:00",9581.3
"2007-12-06 00:00:00",9620.15
"2007-12-07 00:00:00",9796.1
"2007-12-10 00:00:00",9864.6
"2007-12-11 00:00:00",10090.7
"2007-12-12 00:00:00",10056.7
"2007-12-13 00:00:00",9920.45
"2007-12-14 00:00:00",9803.15
"2007-12-17 00:00:00",9426.7
"2007-12-18 00:00:00",9279.2
"2007-12-19 00:00:00",9240.35
"2007-12-20 00:00:00",9245.45
"2007-12-24 00:00:00",9563.55
"2007-12-26 00:00:00",9755.2
"2007-12-27 00:00:00",9785.05
"2007-12-28 00:00:00",9828.35
"2007-12-31 00:00:00",9863.45
"2008-01-01 00:00:00",9905.25
"2008-01-02 00:00:00",10250.85
"2008-01-03 00:00:00",10100.7
"2008-01-04 00:00:00",10233.2
"2008-01-07 00:00:00",10391.1
"2008-01-08 00:00:00",10355.6
"2008-01-09 00:00:00",10306.45
"2008-01-10 00:00:00",10266.85
"2008-01-11 00:00:00",10561.55
"2008-01-14 00:00:00",10698.35
"2008-01-15 00:00:00",10465.7
"2008-01-16 00:00:00",10346.95
"2008-01-17 00:00:00",10261.5
"2008-01-18 00:00:00",9739.9
"2008-01-21 00:00:00",9038.95
"2008-01-22 00:00:00",8682.45
"2008-01-23 00:00:00",9259.2
"2008-01-24 00:00:00",9133.85
"2008-01-25 00:00:00",9752.25
"2008-01-28 00:00:00",9901.9
"2008-01-29 00:00:00",9569.6
"2008-01-30 00:00:00",9404.15
"2008-01-31 00:00:00",9226.25
"2008-02-01 00:00:00",9327.05
"2008-02-04 00:00:00",9561.5
"2008-02-05 00:00:00",9397.8
"2008-02-06 00:00:00",9185.65
"2008-02-07 00:00:00",8960.45
"2008-02-08 00:00:00",8817
"2008-02-11 00:00:00",8419.25
"2008-02-12 00:00:00",8512.35
"2008-02-13 00:00:00",8748.75
"2008-02-14 00:00:00",9125.2
"2008-02-15 00:00:00",9380.05
"2008-02-18 00:00:00",9404.2
"2008-02-19 00:00:00",9423.45
"2008-02-20 00:00:00",9129.1
"2008-02-21 00:00:00",8946.2
"2008-02-22 00:00:00",8685.1
"2008-02-25 00:00:00",8666.5
"2008-02-26 00:00:00",8742.25
"2008-02-27 00:00:00",8719.6
"2008-02-28 00:00:00",8608.25
"2008-02-29 00:00:00",8688.35
"2008-03-03 00:00:00",8047.45
"2008-03-04 00:00:00",7736.6
"2008-03-05 00:00:00",7588.35
"2008-03-07 00:00:00",7268.15
"2008-03-10 00:00:00",7272.5
"2008-03-11 00:00:00",7356.4
"2008-03-12 00:00:00",7341.55
"2008-03-13 00:00:00",6914.65
"2008-03-14 00:00:00",7106
"2008-03-17 00:00:00",6556.2
"2008-03-18 00:00:00",6472.8
"2008-03-19 00:00:00",6456.55
"2008-03-24 00:00:00",6634.6
"2008-03-25 00:00:00",7147.15
"2008-03-26 00:00:00",7120.9
"2008-03-27 00:00:00",6969.3
"2008-03-28 00:00:00",7037.85
"2008-03-31 00:00:00",6655
"2008-04-01 00:00:00",6608.1
"2008-04-02 00:00:00",6772.7
"2008-04-03 00:00:00",6746.1
"2008-04-04 00:00:00",6545.15
"2008-04-07 00:00:00",6832.4
"2008-04-08 00:00:00",6862.7
"2008-04-09 00:00:00",7059.55
"2008-04-10 00:00:00",6872.85
"2008-04-11 00:00:00",6838.45
"2008-04-15 00:00:00",6916.75
"2008-04-16 00:00:00",6951.9
"2008-04-17 00:00:00",7165.05
"2008-04-21 00:00:00",7425.45
"2008-04-22 00:00:00",7520.9
"2008-04-23 00:00:00",7378.05
"2008-04-24 00:00:00",7391.9
"2008-04-25 00:00:00",7616.3
"2008-04-28 00:00:00",7590.05
"2008-04-29 00:00:00",7737.45
"2008-04-30 00:00:00",7629
"2008-05-02 00:00:00",7871.9
"2008-05-05 00:00:00",7851.5
"2008-05-06 00:00:00",7814.55
"2008-05-07 00:00:00",7743.6
"2008-05-08 00:00:00",7518.8
"2008-05-09 00:00:00",7299
"2008-05-12 00:00:00",7330.55
"2008-05-13 00:00:00",7340.95
"2008-05-14 00:00:00",7324.85
"2008-05-15 00:00:00",7508.15
"2008-05-16 00:00:00",7644.6
"2008-05-20 00:00:00",7459.2
"2008-05-21 00:00:00",7374.25
"2008-05-22 00:00:00",7147.3
"2008-05-23 00:00:00",7009.05
"2008-05-26 00:00:00",6767.45
"2008-05-27 00:00:00",6593.95
"2008-05-28 00:00:00",6780.9
"2008-05-29 00:00:00",6576.75
"2008-05-30 00:00:00",6584.35
"2008-06-02 00:00:00",6347.15
"2008-06-03 00:00:00",6301.2
"2008-06-04 00:00:00",6113.65
"2008-06-05 00:00:00",6211.8
"2008-06-06 00:00:00",6140.05
"2008-06-09 00:00:00",5949.2
"2008-06-10 00:00:00",5814.35
"2008-06-11 00:00:00",5971.25
"2008-06-12 00:00:00",5999.35
"2008-06-13 00:00:00",5993.15
"2008-06-16 00:00:00",6127.75
"2008-06-17 00:00:00",6425.65
"2008-06-18 00:00:00",6200.55
"2008-06-19 00:00:00",5957.25
"2008-06-20 00:00:00",5758.6
"2008-06-23 00:00:00",5593.75
"2008-06-24 00:00:00",5489.85
"2008-06-25 00:00:00",5480.7
"2008-06-26 00:00:00",5512.15
"2008-06-27 00:00:00",5210.9
"2008-06-30 00:00:00",5027.05
"2008-07-01 00:00:00",4732.85
"2008-07-02 00:00:00",5025.75
"2008-07-03 00:00:00",4851.35
"2008-07-04 00:00:00",4990.9
"2008-07-07 00:00:00",5075.6
"2008-07-08 00:00:00",5106.8
"2008-07-09 00:00:00",5341.45
"2008-07-10 00:00:00",5339
"2008-07-11 00:00:00",5240.7
"2008-07-14 00:00:00",5207.75
"2008-07-15 00:00:00",4838.95
"2008-07-16 00:00:00",4726.45
"2008-07-17 00:00:00",5034.75
"2008-07-18 00:00:00",5389.15
"2008-07-21 00:00:00",5601.5
"2008-07-22 00:00:00",5793.7
"2008-07-23 00:00:00",6343.15
"2008-07-24 00:00:00",6213.6
"2008-07-25 00:00:00",5917.25
"2008-07-28 00:00:00",5919.15
"2008-07-29 00:00:00",5422.15
"2008-07-30 00:00:00",5719.45
"2008-07-31 00:00:00",5730.05
"2008-08-01 00:00:00",5961.9
"2008-08-04 00:00:00",5992.4
"2008-08-05 00:00:00",6371.7
"2008-08-06 00:00:00",6328.2
"2008-08-07 00:00:00",6363.15
"2008-08-08 00:00:00",6447.5
"2008-08-11 00:00:00",6723.2
"2008-08-12 00:00:00",6490.8
"2008-08-13 00:00:00",6370.75
"2008-08-14 00:00:00",6030.05
"2008-08-18 00:00:00",6015.05
"2008-08-19 00:00:00",5992.4
"2008-08-20 00:00:00",6026.3
"2008-08-21 00:00:00",5711.55
"2008-08-22 00:00:00",5776.05
"2008-08-25 00:00:00",5860.8
"2008-08-26 00:00:00",5943.2
"2008-08-27 00:00:00",5823.55
"2008-08-28 00:00:00",5721.15
"2008-08-29 00:00:00",6102.05
"2008-09-01 00:00:00",6128.85
"2008-09-02 00:00:00",6508.9
"2008-09-04 00:00:00",6494.65
"2008-09-05 00:00:00",6288.6
"2008-09-08 00:00:00",6538.85
"2008-09-09 00:00:00",6441.35
"2008-09-10 00:00:00",6427.55
"2008-09-11 00:00:00",6332.25
"2008-09-12 00:00:00",6194.15
"2008-09-15 00:00:00",5997.65
"2008-09-16 00:00:00",6132.95
"2008-09-17 00:00:00",5912.5
"2008-09-18 00:00:00",6077.2
"2008-09-19 00:00:00",6312.05
"2008-09-22 00:00:00",6303.9
"2008-09-23 00:00:00",6033.35
"2008-09-24 00:00:00",6109.65
"2008-09-25 00:00:00",6080.2
"2008-09-26 00:00:00",5828.6
"2008-09-29 00:00:00",5538.75
"2008-09-30 00:00:00",5803.55
"2008-10-01 00:00:00",5982.4
"2008-10-03 00:00:00",5793.35
"2008-10-06 00:00:00",5560.55
"2008-10-07 00:00:00",5457.55
"2008-10-08 00:00:00",5222.6
"2008-10-10 00:00:00",4938
"2008-10-13 00:00:00",5496.75
"2008-10-14 00:00:00",5578.4
"2008-10-15 00:00:00",5425.25
"2008-10-16 00:00:00",5481.65
"2008-10-17 00:00:00",5183.55
"2008-10-20 00:00:00",5284.2
"2008-10-21 00:00:00",5414.5
"2008-10-22 00:00:00",5095.75
"2008-10-23 00:00:00",4932.4
"2008-10-24 00:00:00",4310.05
"2008-10-27 00:00:00",4092.9
"2008-10-28 00:00:00",4315.75
"2008-10-29 00:00:00",4280.45
"2008-10-31 00:00:00",4521.7
"2008-11-03 00:00:00",4875.7
"2008-11-04 00:00:00",5220.7
"2008-11-05 00:00:00",5121.3
"2008-11-06 00:00:00",4940
"2008-11-07 00:00:00",5043.55
"2008-11-10 00:00:00",5261.15
"2008-11-11 00:00:00",4945.7
"2008-11-12 00:00:00",4748.15
"2008-11-14 00:00:00",4719.4
"2008-11-17 00:00:00",4545.3
"2008-11-18 00:00:00",4346.75
"2008-11-19 00:00:00",4233.7
"2008-11-20 00:00:00",4086.9
"2008-11-21 00:00:00",4300.7
"2008-11-24 00:00:00",4164.75
"2008-11-25 00:00:00",4053.2
"2008-11-26 00:00:00",4267.9
"2008-11-28 00:00:00",4291.15
"2008-12-01 00:00:00",4124.3
"2008-12-02 00:00:00",4099.3
"2008-12-03 00:00:00",4220.35
"2008-12-04 00:00:00",4446.65
"2008-12-05 00:00:00",4357
"2008-12-08 00:00:00",4429.85
"2008-12-10 00:00:00",4550.75
"2008-12-11 00:00:00",4597.15
"2008-12-12 00:00:00",4655.3
"2008-12-15 00:00:00",4707.5
"2008-12-16 00:00:00",4820.65
"2008-12-17 00:00:00",4789.65
"2008-12-18 00:00:00",5122.95
"2008-12-19 00:00:00",5144.15
"2008-12-22 00:00:00",5036.5
"2008-12-23 00:00:00",4858.35
"2008-12-24 00:00:00",4930.25
"2008-12-26 00:00:00",4789.45
"2008-12-29 00:00:00",4953.95
"2008-12-30 00:00:00",5062.2
"2008-12-31 00:00:00",5001.55
"2009-01-01 00:00:00",5116.55
"2009-01-02 00:00:00",5195.1
"2009-01-05 00:00:00",5359.4
"2009-01-06 00:00:00",5395.3
"2009-01-07 00:00:00",4984.55
"2009-01-09 00:00:00",4906.7
"2009-01-12 00:00:00",4698
"2009-01-13 00:00:00",4661.7
"2009-01-14 00:00:00",4751.1
"2009-01-15 00:00:00",4484.65
"2009-01-16 00:00:00",4581.25
"2009-01-19 00:00:00",4542.25
"2009-01-20 00:00:00",4402.35
"2009-01-21 00:00:00",4252.3
"2009-01-22 00:00:00",4289.8
"2009-01-23 00:00:00",4082.15
"2009-01-27 00:00:00",4199.55
"2009-01-28 00:00:00",4340.1
"2009-01-29 00:00:00",4362.05
"2009-01-30 00:00:00",4456.55
"2009-02-02 00:00:00",4238.15
"2009-02-03 00:00:00",4253.8
"2009-02-04 00:00:00",4251.2
"2009-02-05 00:00:00",4235.35
"2009-02-06 00:00:00",4334.15
"2009-02-09 00:00:00",4459.5
"2009-02-10 00:00:00",4515.8
"2009-02-11 00:00:00",4504.3
"2009-02-12 00:00:00",4468.35
"2009-02-13 00:00:00",4565.85
"2009-02-16 00:00:00",4351.45
"2009-02-17 00:00:00",4164.3
"2009-02-18 00:00:00",4077.3
"2009-02-19 00:00:00",4059.15
"2009-02-20 00:00:00",3934.4
"2009-02-24 00:00:00",3878.6
"2009-02-25 00:00:00",3911.7
"2009-02-26 00:00:00",3834.9
"2009-02-27 00:00:00",3892.4
"2009-03-02 00:00:00",3718.35
"2009-03-03 00:00:00",3636.85
"2009-03-04 00:00:00",3586.9
"2009-03-05 00:00:00",3446.35
"2009-03-06 00:00:00",3455.35
"2009-03-09 00:00:00",3339.7
"2009-03-12 00:00:00",3442.55
"2009-03-13 00:00:00",3632.75
"2009-03-16 00:00:00",3736.65
"2009-03-17 00:00:00",3644.65
"2009-03-18 00:00:00",3727.65
"2009-03-19 00:00:00",3763.5
"2009-03-20 00:00:00",3691.7
